iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,VAR00001,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
GBR,Europe,United Kingdom,2020-11-16,1394299,21415,25364.571,52240,214,415.857,20538.829,315.455,373.635,769.525,3.152,6.126,.9,1391,20.49,17307,254.942, , , , ,234189,36513502,537.865,3.45,332527,4.898,.076,13.1,tests performed,2020-11-16, , , , , , , , , ,67.59,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-17,1414359,20060,25308.714,52839,599,425.429,20834.324,295.495,372.812,778.349,8.824,6.267,.86,1420,20.917,17432,256.783, , , , ,283358,36797786,542.053,4.174,329640,4.856,.077,13,tests performed,2020-11-17, , , , , , , , , ,67.59,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-18,1434004,19645,24829.429,53368,529,415.857,21123.706,289.382,365.752,786.141,7.792,6.126,.86,1430,21.065,17481,257.505, , , , ,364490,37172632,547.574,5.369,328749,4.843,.076,13.2,tests performed,2020-11-18, , , , , , , , , ,67.59,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-19,1456940,22936,23317.857,53870,502,407.143,21461.567,337.861,343.485,793.536,7.395,5.997,.94,1426,21.006,17454,257.107, , , , ,395436,37575856,553.514,5.825,331956,4.89,.07,14.2,tests performed,2020-11-19, , , , , , , , , ,67.59,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-20,1477214,20274,22311.857,54381,511,426.429,21760.214,298.648,328.667,801.064,7.527,6.282,.89,1421,20.932,17180,253.071, , , , ,391667,37967604,559.285,5.769,333316,4.91,.067,14.9,tests performed,2020-11-20, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-21,1497135,19921,21318.286,54721,340,409,22053.662,293.448,314.031,806.072,5.008,6.025,.87,1447,21.315,17059,251.289, , , , ,369040,38336683,564.721,5.436,336915,4.963,.063,15.8,tests performed,2020-11-21, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-22,1515802,18667,20416.857,55120,399,442,22328.638,274.976,300.752,811.949,5.878,6.511,.82,1454,21.418,17260,254.25, , ,11445,168.591,279041,38620055,568.896,4.11,337048,4.965,.061,16.5,tests performed,2020-11-22, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-23,1531267,15465,19566.857,55327,207,441,22556.446,227.808,288.231,814.999,3.049,6.496,.73,1487,21.904,17675,260.363, , , , ,212533,38834497,572.055,3.131,331571,4.884,.059,16.9,tests performed,2020-11-23, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-24,1542611,11344,18321.714,55935,608,442.286,22723.55,167.104,269.889,823.955,8.956,6.515,.66,1489,21.934,17419,256.592, , , , ,311763,39149830,576.7,4.592,336006,4.95,.055,18.3,tests performed,2020-11-24, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-25,1560872,18261,18124,56630,695,466,22992.545,268.995,266.977,834.193,10.238,6.864,.86,1480,21.801,17128,252.305, , , , ,356026,39504682,581.927,5.244,333150,4.907,.054,18.4,tests performed,2020-11-25, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-26,1578429,17557,17355.571,57128,498,465.429,23251.17,258.625,255.658,841.528,7.336,6.856,.87,1456,21.448,16758,246.855, , , , ,383521,39888901,587.587,5.649,330435,4.867,.053,19,tests performed,2020-11-26, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-27,1593250,14821,16576.571,57648,520,466.714,23469.492,218.322,244.182,849.188,7.66,6.875,.81,1417,20.873,16567,244.041, , , , ,333917,40223088,592.509,4.919,322212,4.746,.051,19.4,tests performed,2020-11-27, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-28,1609141,15891,16000.857,58127,479,486.571,23703.575,234.084,235.702,856.244,7.056,7.167,.82,1378,20.299,15981,235.409, , , , ,311126,40534403,597.095,4.583,313960,4.625,.051,19.6,tests performed,2020-11-28, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-29,1621305,12164,15071.857,58342,215,460.286,23882.758,179.183,222.017,859.411,3.167,6.78,.72,1388,20.446,16307,240.212, , ,9999,147.291,219899,40756444,600.366,3.239,305198,4.496,.049,20.2,tests performed,2020-11-29, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-11-30,1633733,12428,14638,58545,203,459.714,24065.83,183.072,215.626,862.402,2.99,6.772,.75,1357,19.989,16558,243.909, , , , ,214835,40989701,603.802,3.165,307886,4.535,.048,21,tests performed,2020-11-30, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-01,1647230,13497,14945.571,59148,603,459,24264.648,198.819,220.157,871.284,8.883,6.761,.83,1351,19.901,16305,240.182, , , , ,312003,41307854,608.489,4.596,308289,4.541,.048,20.6,tests performed,2020-12-01, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-02,1663467,16237,14656.429,59796,648,452.286,24503.829,239.18,215.898,880.83,9.545,6.662,.95,1315,19.371,15969,235.233, , , , ,352990,41660895,613.689,5.2,308030,4.537,.048,21,tests performed,2020-12-02, , , , , , , , , ,70.37,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-03,1678418,14951,14284.143,60210,414,440.286,24724.065,220.237,210.414,886.928,6.098,6.486,.95,1261,18.575,15652,230.563, , , , ,389476,42052539,619.458,5.737,309091,4.553,.046,21.6,tests performed,2020-12-03, , , , , , , , , ,63.89,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-04,1694800,16382,14507.143,60714,504,438,24965.382,241.316,213.699,894.352,7.424,6.452,1,1274,18.767,15722,231.594, , , , ,380886,42433500,625.07,5.611,315773,4.652,.046,21.8,tests performed,2020-12-04, , , , , , , , , ,63.89,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-05,1710379,15579,14462.571,61111,397,426.286,25194.869,229.488,213.042,900.2,5.848,6.279,.99,1247,18.369,15683,231.02, , , , ,354799,42788342,630.297,5.226,321991,4.743,.045,22.3,tests performed,2020-12-05, , , , , , , , , ,63.89,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-06,1727751,17372,15206.571,61342,231,428.571,25450.769,255.9,224.002,903.603,3.403,6.313,1.03,1249,18.398,15954,235.012, , ,10164,149.722,272787,43061173,634.316,4.018,329247,4.85,.046,21.7,tests performed,2020-12-06, , , , , , , , , ,63.89,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-07,1742525,14774,15541.714,61531,189,426.571,25668.398,217.63,228.938,906.387,2.784,6.284,.94,1271,18.723,16406,241.67, , , , ,215981,43279583,637.533,3.182,327126,4.819,.048,21,tests performed,2020-12-07, , , , , , , , , ,63.89,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-08,1754911,12386,15383,62130,599,426,25850.851,182.453,226.6,915.211,8.824,6.275,.89,1272,18.737,16467,242.568, , , , ,294966,43574642,641.88,4.345,323827,4.77,.048,21.1,tests performed,2020-12-08, , , , , , , , , ,67.59,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-09,1771545,16634,15439.714,62663,533,409.571,26095.88,245.028,227.436,923.062,7.851,6.033,1.08,1243,18.31,16322,240.432, , , , ,369586,43957226,647.515,5.444,328047,4.832,.047,21.2,tests performed,2020-12-09, , , , , , , , , ,67.59,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-10,1792611,21066,16313.286,63179,516,424.143,26406.194,310.314,240.304,930.663,7.601,6.248,1.27,1267,18.664,16714,246.207, , , , ,400646,44357906,653.418,5.902,329338,4.851,.05,20.2,tests performed,2020-12-10, , , , , , , , , ,67.59,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-11,1814395,21784,17085,63603,424,412.714,26727.085,320.891,251.672,936.909,6.246,6.08,1.29,1275,18.781,16876,248.593, , , , ,391531,44749538,659.187,5.767,330863,4.874,.052,19.4,tests performed,2020-12-11, , , , , , , , , ,67.59,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-12,1835949,21554,17938.571,64123,520,430.286,27044.588,317.503,264.246,944.569,7.66,6.338,1.23,1243,18.31,16900,248.947, , , , ,358491,45108048,664.468,5.281,331387,4.882,.054,18.5,tests performed,2020-12-12, , , , , , , , , ,67.59,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-13,1854490,18541,18105.571,64267,144,417.857,27317.707,273.12,266.706,946.69,2.121,6.155,1.11,1281,18.87,17529,258.212, , ,12188,179.536,312273,45420339,669.068,4.6,337024,4.965,.054,18.6,tests performed,2020-12-13,86215,86215, , , , ,.13, , ,67.59,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-14,1874867,20377,18906,64500,233,424.143,27617.872,300.165,278.496,950.122,3.432,6.248,1.13,1288,18.973,18238,268.656, , , , ,275772,45696137,673.13,4.062,345222,5.085,.055,18.3,tests performed,2020-12-14, , , , ,83940, , , ,1236,69.44,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-15,1893436,18569,19789.286,65006,506,410.857,27891.405,273.532,291.508,957.576,7.454,6.052,1.13,1326,19.533,18208,268.214, , , , ,304360,46009318,677.744,4.483,347811,5.123,.057,17.6,tests performed,2020-12-15, , , , ,83940, , , ,1236,69.44,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-16,1918736,25300,21027.286,65618,612,422.143,28264.088,372.684,309.744,966.591,9.015,6.218,1.38,1340,19.739,18661,274.887, , , , ,364388,46373777,683.112,5.368,345222,5.085,.061,16.4,tests performed,2020-12-16, , , , ,83940, , , ,1236,69.44,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-17,1954268,35532,23093.857,66150,532,424.429,28787.495,523.407,340.186,974.428,7.837,6.252,1.62,1366,20.122,18959,279.277, , , , ,375185,46771368,688.969,5.527,344780,5.079,.067,14.9,tests performed,2020-12-17, , , , ,83940, , , ,1236,69.44,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-18,1982828,28560,24061.857,66640,490,433.857,29208.2,420.705,354.445,981.646,7.218,6.391,1.39,1364,20.093,19106,281.442, , , , ,390130,47162512,694.731,5.747,344711,5.078,.07,14.3,tests performed,2020-12-18, , , , ,83940, , , ,1236,69.44,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-19,2010077,27249,24875.429,67177,537,436.286,29609.594,401.393,366.429,989.556,7.91,6.427,1.31,1412,20.8,19453,286.554, , , , ,440584,47603238,701.223,6.49,356456,5.251,.07,14.3,tests performed,2020-12-19, , , , ,83940, , , ,1236,73.15,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-20,2046161,36084,27381.571,67503,326,462.286,30141.132,531.538,403.346,994.358,4.802,6.81,1.45,1442,21.241,19992,294.494, , ,14257,210.014,433470,48036807,707.61,6.385,373781,5.506,.073,13.7,tests performed,2020-12-20,673798,673798, , ,83940, ,.99, ,1236,73.15,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-21,2079678,33517,29258.714,67718,215,459.714,30634.857,493.725,430.998,997.525,3.167,6.772,1.38,1512,22.273,21120,311.11, , , , ,423675,48469931,713.99,6.241,396256,5.837,.074,13.5,tests performed,2020-12-21, , , , ,78666, , , ,1159,73.15,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-22,2116609,36931,31881.857,68409,691,486.143,31178.872,544.015,469.638,1007.704,10.179,7.161,1.39,1529,22.523,21477,316.369, , , , ,453903,48926548,720.716,6.686,416747,6.139,.077,13.1,tests performed,2020-12-22, , , , ,73391, , , ,1081,73.15,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-23,2155996,39387,33894.286,69157,748,505.571,31759.065,580.193,499.282,1018.723,11.018,7.447,1.38,1554,22.891,21212,312.465, , , , ,509507,49436437,728.227,7.505,437523,6.445,.077,12.9,tests performed,2020-12-23, , , , ,68117, , , ,1003,73.15,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-24,2195144,39148,34410.857,69732,575,511.714,32335.737,576.673,506.892,1027.193,8.47,7.538,1.3,1607,23.672,21568,317.709, , , , ,463123,49899989,735.056,6.822,446946,6.584,.077,13,tests performed,2020-12-24, , , , ,62842, , , ,926,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-25,2227947,32803,35017,70302,570,523.143,32818.945,483.207,515.821,1035.589,8.396,7.706,1.13,1616,23.805,20909,308.002, , , , ,339024,50239228,740.053,4.994,439531,6.475,.08,12.6,tests performed,2020-12-25, , , , ,57568, , , ,848,71.76,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-26,2262735,34788,36094,70513,211,476.571,33331.392,512.447,531.685,1038.697,3.108,7.02,1.12,1682,24.777,21720,319.948, , , , ,269876,50509650,744.036,3.975,415202,6.116,.087,11.5,tests performed,2020-12-26, , , , ,52293, , , ,770,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-27,2295228,32493,35581,70860,347,479.571,33810.032,478.641,524.129,1043.809,5.112,7.064,1.12,1751,25.793,22754,335.18, , ,16780,247.179,352702,50931123,750.245,5.196,413474,6.091,.086,11.6,tests performed,2020-12-27,1002930,1002930, , ,47019, ,1.48, ,693,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-28,2336688,41460,36715.714,71217,357,499.857,34420.762,610.73,540.844,1049.067,5.259,7.363,1.3,1847,27.207,24039,354.108, , , , ,357238,51289157,755.519,5.262,402747,5.933,.091,11,tests performed,2020-12-28, , , , ,48383, , , ,713,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-29,2389963,53275,39050.571,71675,458,466.571,35205.534,784.771,575.237,1055.814,6.747,6.873,1.49,1939,28.563,25538,376.189, , , , ,344775,51635380,760.619,5.079,386976,5.7,.101,9.9,tests performed,2020-12-29, , , , ,49747, , , ,733,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-30,2440202,50239,40600.857,72657,982,500,35945.583,740.049,598.074,1070.28,14.465,7.365,1.42,2066,30.433,26536,390.891, , , , ,420492,52058247,766.848,6.194,374544,5.517,.108,9.2,tests performed,2020-12-30, , , , ,51111, , , ,753,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2020-12-31,2496231,56029,43012.429,73622,965,555.714,36770.923,825.339,633.598,1084.495,14.215,8.186,1.43,2122,31.258,26562,391.274, , , , ,482473,52560089,774.24,7.107,380014,5.598,.113,8.8,tests performed,2020-12-31, , , , ,52475, , , ,773,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-01,2549689,53458,45963.143,74237,615,562.143,37558.39,787.467,677.064,1093.554,9.059,8.281,1.35,2162,31.848,26373,388.49, , , , ,422804,52983845,780.483,6.228,392088,5.776,.117,8.5,tests performed,2021-01-01, , , , ,53839, , , ,793,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-02,2607542,57853,49258.143,74682,445,595.571,38410.598,852.208,725.601,1100.109,6.555,8.773,1.34,2256,33.232,27545,405.754, , , , ,411523,53396177,786.556,6.062,412361,6.074,.119,8.4,tests performed,2021-01-02, , , , ,55203, , , ,813,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-03,2662699,55157,52495.857,75137,455,611,39223.092,812.494,773.294,1106.811,6.702,9,1.27,2420,35.648,29017,427.437, , ,23031,339.26,428770,53825846,792.886,6.316,413532,6.092,.127,7.9,tests performed,2021-01-03,1398899,1376994,21905, ,56567, ,2.03,.03,833,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-04,2721622,58923,54990.571,75547,410,618.571,40091.062,867.97,810.043,1112.851,6.04,9.112,1.27,2560,37.71,30759,453.098, , , , ,464611,54302701,799.91,6.844,430506,6.342,.128,7.8,tests performed,2021-01-04, , , , ,74590, , , ,1099,79.63,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-05,2782709,61087,56106.571,76428,881,679,40990.909,899.847,826.482,1125.829,12.978,10.002,1.26,2645,38.962,30670,451.787, , , , ,498624,54808079,807.355,7.345,453243,6.677,.124,8.1,tests performed,2021-01-05, , , , ,92612, , , ,1364,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-06,2845265,62556,57866.143,77470,1042,687.571,41912.395,921.486,852.402,1141.178,15.349,10.128,1.22,2821,41.555,31929,470.333, , , , ,557441,55378721,815.761,8.211,474353,6.987,.122,8.2,tests performed,2021-01-06, , , , ,110635, , , ,1630,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-07,2898052,52787,57403,78632,1162,715.714,42689.978,777.583,845.579,1158.295,17.117,10.543,1.12,2929,43.146,32568,479.745, , , , ,619941,56003851,824.969,9.132,491966,7.247,.117,8.6,tests performed,2021-01-07, , , , ,128657, , , ,1895,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-08,2966244,68192,59507.857,79965,1333,818.286,43694.485,1004.507,876.585,1177.931,19.636,12.054,1.22,3098,45.635,33764,497.363, , , , ,680215,56689419,835.068,10.02,529368,7.798,.112,8.9,tests performed,2021-01-08, , , , ,146680, , , ,2161,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-09,3026342,60098,59828.571,81000,1035,902.571,44579.763,885.278,881.309,1193.177,15.246,13.295,1.11,3145,46.328,34017,501.09, , , , ,567302,57258926,843.457,8.357,551821,8.129,.108,9.2,tests performed,2021-01-09, , , , ,164702,2.06, , ,2426,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-10,3081368,55026,59809.857,81567,567,918.571,45390.328,810.565,881.034,1201.529,8.352,13.531,1,3264,48.081,35373,521.065, , ,28774,423.858,485874,57747184,850.649,7.157,560191,8.252,.107,9.4,tests performed,2021-01-10,2677971,2286572,391399, ,182725,3.94,3.37,.58,2692,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-11,3127643,46275,58003,82096,529,935.571,46071.986,681.657,854.418,1209.321,7.792,13.782,.89,3363,49.539,36736,541.142, , , , ,536947,58297536,858.756,7.91,570691,8.407,.102,9.8,tests performed,2021-01-11,2843815,2431648,412167,165844,180313,4.19,3.58,.61,2656,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-12,3173291,45648,55797.429,83342,1246,987.714,46744.407,672.421,821.928,1227.676,18.354,14.55,.87,3496,51.498,36968,544.56, , , , ,584760,58891289,867.503,8.614,583316,8.593,.096,10.5,tests performed,2021-01-12,3067541,2639309,428232,223726,186170,4.52,3.89,.63,2742,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-13,3220953,47662,53669.714,84910,1568,1062.857,47446.496,702.089,790.586,1250.773,23.098,15.656,.91,3626,53.413,37474,552.014, , , , ,628556,59538320,877.034,9.259,594228,8.753,.09,11.1,tests performed,2021-01-13,3356229,2918252,437977,288688,201308,4.94,4.3,.65,2965,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-14,3269757,48804,53100.714,86163,1253,1075.857,48165.407,718.911,782.204,1269.231,18.457,15.848,.94,3672,54.091,37674,554.96, , , , ,695148,60242686,887.41,10.24,605548,8.92,.088,11.4,tests performed,2021-01-14,3678180,3234946,443234,321951,221198,5.42,4.77,.65,3258,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-15,3325642,55885,51342.571,87448,1285,1069,48988.625,823.218,756.306,1288.159,18.929,15.747,.99,3789,55.814,38115,561.456, , , , ,596727,60848505,896.334,8.79,594155,8.752,.086,11.6,tests performed,2021-01-15,4006440,3559179,447261,328260,241988,5.9,5.24,.66,3565,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-16,3367070,41428,48675.429,88747,1299,1106.714,49598.883,610.258,717.017,1307.295,19.135,16.303,.84,3854,56.772,37697,555.299, , , , ,491137,61349606,903.715,7.235,584383,8.608,.083,12,tests performed,2021-01-16,4286830,3837094,449736,280390,255941,6.31,5.65,.66,3770,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-17,3405740,38670,46338.857,89429,682,1123.143,50168.515,569.631,682.598,1317.341,10.046,16.545,.78,3871,57.022,38151,561.986, , ,28567,420.808,417329,61774304,909.971,6.147,575303,8.475,.081,12.4,tests performed,2021-01-17,4514802,4062501,452301,227972,262404,6.65,5.98,.67,3865,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-18,3443350,37610,45101,90031,602,1133.571,50722.532,554.017,664.364,1326.209,8.868,16.698,.77,3916,57.685,39236,577.969, , , , ,556689,62357805,918.566,8.2,580038,8.544,.078,12.9,tests performed,2021-01-18,4723443,4266577,456866,208641,268518,6.96,6.28,.67,3955,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
GBR,Europe,United Kingdom,2021-01-19,3476804,33454,43359,91643,1612,1185.857,51215.329,492.797,638.703,1349.954,23.746,17.468,.75,3947,58.142,38830,571.988, , , , ,579194,62956912,927.392,8.532,580803,8.556,.075,13.4,tests performed,2021-01-19,5070365,4609740,460625,346922,286118,7.47,6.79,.68,4215,86.11,67886004,272.898,40.8,18.517,12.527,39753.244,.2,122.137,4.28,20,24.7, ,2.54,81.32,.932
