"","Group.1","x"
"407","2021-02-10",236.716551264173
"408","2021-02-11",236.788246576327
"409","2021-02-12",237.009814135824
"410","2021-02-13",236.985546318774
"411","2021-02-14",236.915653808244
"412","2021-02-15",237.205622645018
"413","2021-02-16",237.394292825432
"414","2021-02-17",237.579439615034
"415","2021-02-18",237.701774739657
"416","2021-02-19",237.617375807297
"417","2021-02-20",237.594504365316
"418","2021-02-21",237.575680075088
"419","2021-02-22",237.559905060277
"420","2021-02-23",237.490784953623
"421","2021-02-24",237.401438569882
"422","2021-02-25",236.951342249637
"423","2021-02-26",236.732366433228
"424","2021-02-27",236.776924384296
"425","2021-02-28",236.714756330872
"426","2021-03-01",236.66587684864
"427","2021-03-02",236.523789227678
"428","2021-03-03",236.349906665325
"429","2021-03-04",236.328202156524
"430","2021-03-05",236.044027659074
"431","2021-03-06",235.773335513131
"432","2021-03-07",235.450860921566
"433","2021-03-08",235.191463228597
"434","2021-03-09",234.868808095813
"435","2021-03-10",234.654463307656
"436","2021-03-11",232.872508730663
"437","2021-03-12",232.467595085632
"438","2021-03-13",232.135442228539
"439","2021-03-14",231.714311874076
"440","2021-03-15",231.83481676047
"441","2021-03-16",231.562595247548
"442","2021-03-17",231.142903079168
"443","2021-03-18",230.787235418091
"444","2021-03-19",230.553033870214
"445","2021-03-20",229.989169998119
"446","2021-03-21",230.240024113588
"447","2021-03-22",230.245735269842
"448","2021-03-23",230.052160270137
"449","2021-03-24",229.668058602836
"450","2021-03-25",229.267500898506
"451","2021-03-26",228.948540209651
"452","2021-03-27",228.80996047453
"453","2021-03-28",228.925020561031
"454","2021-03-29",229.117309809239
"455","2021-03-30",229.014066519
"456","2021-03-31",228.778598522358
"457","2021-04-01",228.435401409492
"458","2021-04-02",228.191958601718
"459","2021-04-03",228.136811246142
"460","2021-04-04",228.0431601617
"461","2021-04-05",228.166484009637
"462","2021-04-06",226.561750957893
"463","2021-04-07",226.424327322677
"464","2021-04-08",226.327379192531
"465","2021-04-09",226.098986455876
"466","2021-04-10",225.883153905318
"467","2021-04-11",226.017302706463
"468","2021-04-12",226.171584812137
"469","2021-04-13",226.355688638067
"470","2021-04-14",226.255776759012
"471","2021-04-15",226.227563682421
"472","2021-04-16",226.056551073807
"473","2021-04-17",225.951301517686
"474","2021-04-18",226.006063822209
"475","2021-04-19",226.225325148259
"476","2021-04-20",226.201870702441
"477","2021-04-21",226.352757832142
"478","2021-04-22",226.387895075651
"479","2021-04-23",226.372180628743
"480","2021-04-24",226.453087174359
"481","2021-04-25",226.588651063342
"482","2021-04-26",227.038007275197
"483","2021-04-27",227.121038122344
"484","2021-04-28",227.160343215813
"485","2021-04-29",227.203382327699
"486","2021-04-30",227.15013005401
"487","2021-05-01",227.27299797696
"488","2021-05-02",227.430627127944
"489","2021-05-03",227.615234999235
"490","2021-05-04",227.740855242623
"491","2021-05-05",228.023202996617
"492","2021-05-06",228.018450193509
"493","2021-05-07",228.098149375708
"494","2021-05-08",228.028636249642
"495","2021-05-09",226.463077527887
"496","2021-05-10",226.735251344056
"497","2021-05-11",226.981923632228
"498","2021-05-12",226.949082053841
"499","2021-05-13",227.160539836214
