"Location","Weeks","CFR","TotalCasepm","NewCases","Age65Older","PopulationDensity","TotalTestpt","GHSI","GDP","WGI","Obesity","Vaccinationph","covid_week"
"Azerbaijan",70,0.0140154140295191,30963.7055714286,1419,6.018,119.309,316.842,34.2,15847.419,-1.5,19.9,14.1214285714286,70
"Azerbaijan",71,0.0142148437831937,31759.6186666667,1059,6.018,119.309,322.093,34.2,15847.419,-1.5,19.9,15.135,70
"Azerbaijan",72,0.0143576617696208,32260.9228571429,569,6.018,119.309,329.158571428571,34.2,15847.419,-1.5,19.9,16.69,70
"Azerbaijan",73,0.0145071220199935,32570.4671666667,397.166666666667,6.018,119.309,334.2832,34.2,15847.419,-1.5,19.9,17.955,70
"Azerbaijan",74,0.0146317561262722,32807.5438571429,262.857142857143,6.018,119.309,340.462428571429,34.2,15847.419,-1.5,19.9,19.79,70
"Azerbaijan",75,0.0147116635575441,32940.6627142857,157,6.018,119.309,346.124714285714,34.2,15847.419,-1.5,19.9,22.5171428571429,70
"Azerbaijan",76,0.0147652555591793,33017.7047142857,82.2857142857143,6.018,119.309,351.734428571429,34.2,15847.419,-1.5,19.9,25.2842857142857,70
"Azerbaijan",77,0.0147831692220931,33060.6215714286,49.5714285714286,6.018,119.309,357.416714285714,34.2,15847.419,-1.5,19.9,27.5157142857143,70
"Azerbaijan",78,0.0147912711027138,33094.1128333333,49.8333333333333,6.018,119.309,363.479833333333,34.2,15847.419,-1.5,19.9,29.8416666666667,70
"Azerbaijan",79,0.0147966375513455,33126.5445,61.8333333333333,6.018,119.309,367.342,34.2,15847.419,-1.5,19.9,33.11,70
"Bahrain",52,0.00383273881692575,53777.3187142857,219.285714285714,2.372,1935.907,1357.06785714286,39.4,43290.705,-1.41,29.8,2.98571428571429,71
"Bahrain",53,0.00380335647878744,54390.529,253,2.372,1935.907,1381.254,39.4,43290.705,-1.41,29.8,3.41,71
"Bahrain",54,0.00375780972247896,55096.007,279.714285714286,2.372,1935.907,1407.72785714286,39.4,43290.705,-1.41,29.8,3.74714285714286,71
"Bahrain",55,0.00371777383449707,56180.5096,312.4,2.372,1935.907,1447.6502,39.4,43290.705,-1.41,29.8,5.198,71
"Bahrain",63,0.0037136745602433,74958.8275,594.5,2.372,1935.907,1868.86133333333,39.4,43290.705,-1.41,29.8,30.185,71
"Bahrain",64,0.00368368391870042,77423.5352857143,671.142857142857,2.372,1935.907,1929.2205,39.4,43290.705,-1.41,29.8,33.3042857142857,71
"Bahrain",65,0.00366685054251659,80388.6734285714,763.571428571429,2.372,1935.907,2009.853,39.4,43290.705,-1.41,29.8,39.2085714285714,71
"Bahrain",66,0.00361900821032185,83844.9507142857,893.714285714286,2.372,1935.907,2075.44371428571,39.4,43290.705,-1.41,29.8,43.8357142857143,71
"Bahrain",67,0.00360131493087563,87100.071,1102.75,2.372,1935.907,2130.38725,39.4,43290.705,-1.41,29.8,47.525,71
"Bangladesh",57,0.0151307801264042,3239.05333333333,517.333333333333,5.098,1265.036,21.8443333333333,35,3523.984,-0.73,3.6,0,68
"Bangladesh",59,0.0152681230801571,3270.76333333333,355.666666666667,5.098,1265.036,22.891,35,3523.984,-0.73,3.6,0.113333333333333,68
"Bangladesh",60,0.0153244946544461,3286.46466666667,382.166666666667,5.098,1265.036,23.4856666666667,35,3523.984,-0.73,3.6,0.766666666666667,68
"Bangladesh",61,0.0153784962093617,3303.6192,390.6,5.098,1265.036,24.094,35,3523.984,-0.73,3.6,1.504,68
"Bangladesh",62,0.0153872835653386,3321.27075,481.5,5.098,1265.036,24.65425,35,3523.984,-0.73,3.6,1.975,68
"Bangladesh",63,0.0153648929234939,3352.92433333333,856.333333333333,5.098,1265.036,25.3696666666667,35,3523.984,-0.73,3.6,2.41333333333333,68
"Bangladesh",64,0.0153077048465815,3406.86,1688.33333333333,5.098,1265.036,26.128,35,3523.984,-0.73,3.6,2.76666666666667,68
"Bangladesh",65,0.0151455803835534,3502.95225,2957.75,5.098,1265.036,27.04025,35,3523.984,-0.73,3.6,3.0175,68
"Bangladesh",66,0.0148098385196886,3703.84966666667,5669.33333333333,5.098,1265.036,28.3056666666667,35,3523.984,-0.73,3.6,3.26,68
"Bangladesh",67,0.0144473496615212,3931.6316,6865,5.098,1265.036,29.3228,35,3523.984,-0.73,3.6,3.366,68
"Bangladesh",68,0.0142245620624987,4194.2775,5638.75,5.098,1265.036,30.5545,35,3523.984,-0.73,3.6,3.7375,68
"Bangladesh",69,0.0145465513305183,4418.022,4090.33333333333,5.098,1265.036,31.7103333333333,35,3523.984,-0.73,3.6,4.50333333333333,68
"Bangladesh",70,0.0149076310658765,4553.60066666667,2875.33333333333,5.098,1265.036,32.6853333333333,35,3523.984,-0.73,3.6,5.05333333333333,68
"Bangladesh",71,0.0152776013121626,4648.4102,1715.2,5.098,1265.036,33.584,35,3523.984,-0.73,3.6,5.428,68
"Bangladesh",72,0.0154427611871853,4704.75675,1260.25,5.098,1265.036,34.2195,35,3523.984,-0.73,3.6,5.6825,68
"Bangladesh",73,0.015611348130756,4750.8538,1079.6,5.098,1265.036,34.7792,35,3523.984,-0.73,3.6,5.846,68
"Bangladesh",74,0.015691370114853,4805.14875,1359,5.098,1265.036,35.4375,35,3523.984,-0.73,3.6,5.995,68
"Bangladesh",75,0.0157638194365068,4863.7512,1529.8,5.098,1265.036,36.0814,35,3523.984,-0.73,3.6,6.066,68
"Bangladesh",76,0.0158298966226977,4941.3518,1998.2,5.098,1265.036,36.812,35,3523.984,-0.73,3.6,6.098,68
"Bangladesh",77,0.0158635495508669,5059.209,3120.75,5.098,1265.036,37.673,35,3523.984,-0.73,3.6,6.1175,68
"Bangladesh",78,0.0159002542536645,5218.876,4660.83333333333,5.098,1265.036,38.5926666666667,35,3523.984,-0.73,3.6,6.12666666666667,68
"Bangladesh",79,0.0159051734931926,5461.19275,7296.5,5.098,1265.036,39.5245,35,3523.984,-0.73,3.6,6.13,68
"Belarus",52,0.00739177466222665,19957.836,1841,14.799,46.858,415.276,35.3,17167.967,-1.35,24.5,0,70
"Belarus",60,0.00688813450315904,28960.705,1386,14.799,46.858,NA,35.3,17167.967,-1.35,24.5,0.22,70
"Belarus",64,0.0069232973286334,31763.764,1186,14.799,46.858,535.832,35.3,17167.967,-1.35,24.5,0.33,70
"Belarus",66,0.00695914897382576,33485.792,1425,14.799,46.858,NA,35.3,17167.967,-1.35,24.5,0.71,70
"Belarus",68,0.00699997000869748,35286.133,1622,14.799,46.858,NA,35.3,17167.967,-1.35,24.5,1.25,70
"Belarus",70,0.00706125560717376,37063.086,1735,14.799,46.858,NA,35.3,17167.967,-1.35,24.5,3.48,70
"Belarus",72,0.00713066979702707,38765.219,1354,14.799,46.858,630.531,35.3,17167.967,-1.35,24.5,4.76,70
"Belarus",74,0.00717829156142737,40852.142,1252,14.799,46.858,NA,35.3,17167.967,-1.35,24.5,7.52,70
"Belarus",75,0.00721419375480883,41675.693,1178,14.799,46.858,NA,35.3,17167.967,-1.35,24.5,8.43,70
"Belarus",76,0.00727769274631614,42315.421,943,14.799,46.858,NA,35.3,17167.967,-1.35,24.5,9.79,70
"Belarus",77,0.00734106881820625,42930.386,923,14.799,46.858,NA,35.3,17167.967,-1.35,24.5,11.31,70
"Belgium",52,0.0301253175003678,55271.2445,1267,18.571,375.564,593.8095,61,42658.576,1.4,22.1,0,73
"Belgium",53,0.0301912292887066,55685.1065,2542.5,18.571,375.564,599.74,61,42658.576,1.4,22.1,0.01,73
"Belgium",54,0.0302954006732729,56307.1141666667,1886.16666666667,18.571,375.564,611.5895,61,42658.576,1.4,22.1,0.04,73
"Belgium",55,0.0302291273578796,57481.7517142857,2033,18.571,375.564,637.356428571429,61,42658.576,1.4,22.1,0.404285714285714,73
"Belgium",56,0.0301059510005432,58713.1617142857,1991.57142857143,18.571,375.564,663.485428571429,61,42658.576,1.4,22.1,1.29285714285714,73
"Belgium",57,0.0299460358635274,60009.2604285714,2230,18.571,375.564,690.907714285714,61,42658.576,1.4,22.1,2.30714285714286,73
"Belgium",58,0.029690961647707,61422.4714285714,2344.28571428571,18.571,375.564,721.432,61,42658.576,1.4,22.1,3.17285714285714,73
"Belgium",59,0.0294698311582789,62738.1812857143,2036.14285714286,18.571,375.564,750.881428571429,61,42658.576,1.4,22.1,4.37,73
"Belgium",60,0.0293258536974782,63872.9777142857,1886,18.571,375.564,775.882285714286,61,42658.576,1.4,22.1,5.57142857142857,73
"Belgium",61,0.0289967324328286,65262.547,2511.85714285714,18.571,375.564,799.179285714286,61,42658.576,1.4,22.1,6.59857142857143,73
